%Time	 Word0	 Word1	 Word2	 Word3	 Word4	 Word5	 Word6	 Word7	 Word8	 Word9	 Word10	 Word11	 Word12	 Word13	 Word14	 Word15	 Word16	 Word17
1.5000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 21008	 13456	 26856	  9000	    20
1.5200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 21816	 13456	 26856	  9000	    20
1.5400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 22624	 13456	 26856	  9000	    20
1.5600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 23432	 13456	 26856	  9000	    20
1.5800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 24240	 13456	 26856	  9000	    20
1.6000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 25048	 13456	 26856	  9000	    20
1.6200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 25856	 13456	 26856	  9000	    20
1.6400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 26664	 13456	 26856	  9000	    20
1.6600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 27472	 13456	 26856	  9000	    20
1.6800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 28280	 13456	 26856	  9000	    20
1.7000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 29088	 13456	 26856	  9000	    20
1.7200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 29896	 13456	 26856	  9000	    20
1.7400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 30704	 13456	 26856	  9000	    20
1.7600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 31512	 13456	 26856	  9000	    20
1.7800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 32320	 13456	 26856	  9000	    20
1.8000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 33128	 13456	 26856	  9000	    20
1.8200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 33936	 13456	 26856	  9000	    20
1.8400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 34744	 13456	 26856	  9000	    20
1.8600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 35552	 13456	 26856	  9000	    20
1.8800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 36368	 13456	 26856	  9000	    20
1.9000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 37176	 13456	 26856	  9000	    20
1.9200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 37984	 13456	 26856	  9000	    20
